deployment_id,species,yday,time_in_fov_s,image_time_s,duration_days,distance,effort,density_km2,density_image_time_km2
SUN_PRAIRIE_10_R1,Mule deer,143,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,144,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,145,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,146,300.45550602849835,346,1,7,0.16120733636045625,215.71563436552572,248.4148500956161
SUN_PRAIRIE_10_R1,Mule deer,147,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,148,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,149,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,150,509.8385327832087,422,1,7,0.16120733636045625,366.04468986794683,302.9799616773121
SUN_PRAIRIE_10_R1,Mule deer,151,34.89550602849835,74,1,7,0.16120733636045625,25.053647107167876,53.12918759270401
SUN_PRAIRIE_10_R1,Mule deer,152,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,153,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,154,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,155,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,156,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,157,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,158,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,159,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,160,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,161,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,162,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,163,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,164,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,165,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,166,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,167,41.89550602849835,78,1,7,0.16120733636045625,30.079381068639876,56.001035570688
SUN_PRAIRIE_10_R1,Mule deer,168,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Mule deer,169,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,143,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,144,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,145,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,146,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,147,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,148,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,149,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,150,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,151,1.7471723220226214,2,1,7,0.16120733636045625,1.2544033250475692,1.4359239889920004
SUN_PRAIRIE_10_R1,Pronghorn,152,18.74717232202262,24,1,7,0.16120733636045625,13.459757231479573,17.231087867904
SUN_PRAIRIE_10_R1,Pronghorn,153,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,154,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,155,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,156,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,157,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,158,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,159,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,160,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,161,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,162,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,163,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,164,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,165,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,166,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,167,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,168,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,Pronghorn,169,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,143,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,144,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,145,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,146,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,147,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,148,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,149,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,150,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,151,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,152,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,153,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,154,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,155,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,156,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,157,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,158,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,159,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,160,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,161,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,162,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,163,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,164,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,165,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,166,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,167,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,168,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R1,White-tailed deer,169,0,0,1,7,0.16120733636045625,0,0
SUN_PRAIRIE_10_R2,American bison,169,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,170,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,171,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,172,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,173,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,174,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,175,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,176,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,179,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,180,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,181,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,182,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,183,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,185,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,186,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,190,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,191,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,193,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,195,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,196,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,197,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,198,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,199,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,200,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,203,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,American bison,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,169,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,170,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,171,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,172,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,173,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,174,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,175,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,176,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,179,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,180,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,181,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,182,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,183,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,185,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,186,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,190,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,191,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,193,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,195,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,196,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,197,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,198,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,199,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,200,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,203,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Coyote,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,169,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,170,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,171,64.89550602849836,108,1,14,0.644829345441825,11.64812673551197,19.384973851392
SUN_PRAIRIE_10_R2,Mule deer,172,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,173,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,174,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,175,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,176,5.895506028498356,12,1,14,0.644829345441825,1.058187316695968,2.153885983488
SUN_PRAIRIE_10_R2,Mule deer,179,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,180,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,181,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,182,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,183,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,185,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,186,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,190,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,191,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,193,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,195,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,196,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,197,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,198,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,199,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,200,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Mule deer,203,12.895506028498357,18,1,14,0.644829345441825,2.3146208070639687,3.2308289752320007
SUN_PRAIRIE_10_R2,Mule deer,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,169,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,170,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,171,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,172,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,173,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,174,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,175,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,176,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,179,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,180,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,181,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,182,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,183,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,185,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,186,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,190,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,191,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,193,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,195,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,196,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,197,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,198,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,199,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,200,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,203,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,Pronghorn,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,169,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,170,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,171,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,172,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,173,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,174,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,175,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,176,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,179,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,180,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,181,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,182,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,183,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,185,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,186,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,190,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,191,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,193,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,195,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,196,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,197,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,198,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,199,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,200,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,203,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R2,White-tailed deer,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,205,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,206,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,207,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,208,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,209,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,210,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,211,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,212,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,213,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,214,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,215,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,216,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,217,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,218,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,219,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,220,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,221,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,222,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,223,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,224,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,225,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,226,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,227,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,228,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,229,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,230,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,231,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,232,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,American bison,233,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,204,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,205,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,206,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,207,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,208,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,209,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,210,0,0,1,14,0.644829345441825,0,0
SUN_PRAIRIE_10_R3,Coyote,211,0,0,1,14,0.644829345441825,0,0
