deployment_id,species,week,time_in_fov_s,image_time_s,duration_days,distance,effort,density_km2,density_image_time_km2
SUN_PRAIRIE_13_R3,White-tailed deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R3,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,American bison,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,American bison,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,American bison,37,230.41054265118143,240,7,14,4.513805418092775,5.908071884098141,6.153959952822858
SUN_PRAIRIE_13_R4,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Coyote,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Coyote,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Coyote,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Mule deer,35,36.89550602849835,120,7,14,4.513805418092775,0.9460561105771385,3.076979976411429
SUN_PRAIRIE_13_R4,Mule deer,36,3.895506028498356,8,7,14,4.513805418092775,0.09988661706399543,0.2051319984274286
SUN_PRAIRIE_13_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,American bison,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,American bison,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Coyote,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Mule deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Mule deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Mule deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_13_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R1,American bison,21,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,American bison,22,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,American bison,23,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,American bison,24,2.4105426511814176,2,7,5,0.5757404870016295,0.4845898427047682,0.40205871691776013
SUN_PRAIRIE_14_R1,American bison,25,102.41054265118142,50,7,5,0.5757404870016295,20.58752568859277,10.051467922944001
SUN_PRAIRIE_14_R1,Coyote,21,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Coyote,22,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Coyote,23,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Coyote,24,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Coyote,25,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Mule deer,21,87.79101205699672,142,7,5,0.5757404870016295,17.64857083227385,28.54616890116096
SUN_PRAIRIE_14_R1,Mule deer,22,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Mule deer,23,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Mule deer,24,52.68651808549507,82,7,5,0.5757404870016295,10.591536930159254,16.484407393628164
SUN_PRAIRIE_14_R1,Mule deer,25,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Pronghorn,21,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Pronghorn,22,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Pronghorn,23,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Pronghorn,24,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,Pronghorn,25,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,White-tailed deer,21,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,White-tailed deer,22,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,White-tailed deer,23,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,White-tailed deer,24,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R1,White-tailed deer,25,0,0,7,5,0.5757404870016295,0,0
SUN_PRAIRIE_14_R2,American bison,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,American bison,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,American bison,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,American bison,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,American bison,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R2,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,American bison,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,American bison,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,American bison,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Coyote,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Coyote,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Coyote,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Mule deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Mule deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Mule deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Pronghorn,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Pronghorn,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Pronghorn,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,White-tailed deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,White-tailed deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,White-tailed deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R3,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,American bison,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,American bison,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,American bison,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Coyote,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Coyote,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Coyote,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Mule deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Mule deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,American bison,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,American bison,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Coyote,40,22.04175824175824,28,7,14,4.513805418092775,0.5651837396232642,0.7179619944960002
SUN_PRAIRIE_14_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Mule deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Mule deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Mule deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_14_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R1,American bison,21,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,American bison,22,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,American bison,23,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,American bison,24,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,American bison,25,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Coyote,21,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Coyote,22,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Coyote,23,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Coyote,24,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Coyote,25,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Mule deer,21,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Mule deer,22,29.47753014249178,48,7,9,1.8653991778852796,1.8289657325609323,2.978212717909334
SUN_PRAIRIE_18_R1,Mule deer,23,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Mule deer,24,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Mule deer,25,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Pronghorn,21,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Pronghorn,22,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Pronghorn,23,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Pronghorn,24,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,Pronghorn,25,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,White-tailed deer,21,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,White-tailed deer,22,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,White-tailed deer,23,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,White-tailed deer,24,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R1,White-tailed deer,25,0,0,7,9,1.8653991778852796,0,0
SUN_PRAIRIE_18_R2,American bison,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,American bison,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,American bison,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,American bison,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,American bison,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R2,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,American bison,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,American bison,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,American bison,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Coyote,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Coyote,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Coyote,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Mule deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Mule deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Mule deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Pronghorn,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Pronghorn,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Pronghorn,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,White-tailed deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,White-tailed deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,White-tailed deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R3,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,American bison,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,American bison,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,American bison,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Coyote,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Coyote,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Coyote,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Mule deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Mule deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,American bison,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,American bison,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Coyote,40,4.041758241758242,8,7,14,4.513805418092775,0.10363674316154979,0.2051319984274286
SUN_PRAIRIE_18_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Mule deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Mule deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Mule deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_18_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_19_R1,American bison,21,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,American bison,22,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,American bison,23,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,American bison,24,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,American bison,25,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,Coyote,21,0,0,7,19,8.313692632303528,0,0
SUN_PRAIRIE_19_R1,Coyote,22,0,0,7,19,8.313692632303528,0,0
