deployment_id,yday,species,overall_density_km2
SUN_PRAIRIE_118_R1,164,American bison,0
SUN_PRAIRIE_118_R1,165,American bison,0
SUN_PRAIRIE_118_R1,166,American bison,0
SUN_PRAIRIE_118_R1,167,American bison,0
SUN_PRAIRIE_118_R1,168,American bison,0
SUN_PRAIRIE_118_R1,169,American bison,0
SUN_PRAIRIE_118_R1,170,American bison,0
SUN_PRAIRIE_118_R1,171,American bison,0
SUN_PRAIRIE_118_R2,173,American bison,0
SUN_PRAIRIE_118_R2,174,American bison,0
SUN_PRAIRIE_118_R2,175,American bison,0
SUN_PRAIRIE_118_R2,176,American bison,0
SUN_PRAIRIE_118_R2,177,American bison,0
SUN_PRAIRIE_118_R2,178,American bison,0
SUN_PRAIRIE_118_R2,179,American bison,0
SUN_PRAIRIE_118_R2,180,American bison,0
SUN_PRAIRIE_118_R2,181,American bison,0
SUN_PRAIRIE_118_R2,182,American bison,0
SUN_PRAIRIE_118_R2,183,American bison,0
SUN_PRAIRIE_118_R2,184,American bison,0
SUN_PRAIRIE_118_R2,185,American bison,0
SUN_PRAIRIE_118_R2,186,American bison,0
SUN_PRAIRIE_118_R2,187,American bison,0
SUN_PRAIRIE_118_R2,188,American bison,0
SUN_PRAIRIE_118_R2,189,American bison,0
SUN_PRAIRIE_118_R2,190,American bison,0
SUN_PRAIRIE_118_R2,191,American bison,0
SUN_PRAIRIE_118_R2,192,American bison,0
SUN_PRAIRIE_118_R2,193,American bison,0
SUN_PRAIRIE_118_R2,194,American bison,0
SUN_PRAIRIE_118_R2,195,American bison,0
SUN_PRAIRIE_118_R2,196,American bison,0
SUN_PRAIRIE_118_R2,197,American bison,0
SUN_PRAIRIE_118_R2,198,American bison,0
SUN_PRAIRIE_118_R2,199,American bison,0
SUN_PRAIRIE_118_R2,200,American bison,0
SUN_PRAIRIE_118_R2,201,American bison,0
SUN_PRAIRIE_118_R2,202,American bison,0
SUN_PRAIRIE_118_R2,203,American bison,0
SUN_PRAIRIE_118_R2,204,American bison,0
SUN_PRAIRIE_118_R2,205,American bison,0
SUN_PRAIRIE_118_R2,206,American bison,0
SUN_PRAIRIE_118_R2,207,American bison,0
SUN_PRAIRIE_120_R1,141,American bison,0
SUN_PRAIRIE_120_R1,142,American bison,0
SUN_PRAIRIE_120_R1,143,American bison,0
SUN_PRAIRIE_120_R1,144,American bison,0
SUN_PRAIRIE_120_R1,145,American bison,0
SUN_PRAIRIE_120_R1,146,American bison,0
SUN_PRAIRIE_120_R1,147,American bison,0
SUN_PRAIRIE_120_R1,148,American bison,0
SUN_PRAIRIE_120_R1,149,American bison,0
SUN_PRAIRIE_120_R1,150,American bison,0
SUN_PRAIRIE_120_R1,151,American bison,0
SUN_PRAIRIE_120_R1,152,American bison,0
SUN_PRAIRIE_120_R1,153,American bison,0
SUN_PRAIRIE_120_R1,154,American bison,0
SUN_PRAIRIE_120_R1,155,American bison,0
SUN_PRAIRIE_120_R1,156,American bison,0
SUN_PRAIRIE_120_R1,157,American bison,0
SUN_PRAIRIE_120_R1,158,American bison,0
SUN_PRAIRIE_120_R1,159,American bison,0
SUN_PRAIRIE_120_R1,160,American bison,0
SUN_PRAIRIE_120_R1,161,American bison,0
SUN_PRAIRIE_120_R1,162,American bison,0
SUN_PRAIRIE_120_R1,163,American bison,0
SUN_PRAIRIE_120_R1,164,American bison,0
SUN_PRAIRIE_120_R1,165,American bison,0
SUN_PRAIRIE_120_R1,166,American bison,0
SUN_PRAIRIE_120_R1,167,American bison,0
SUN_PRAIRIE_120_R1,168,American bison,0
SUN_PRAIRIE_120_R1,169,American bison,0
SUN_PRAIRIE_120_R1,170,American bison,0
SUN_PRAIRIE_120_R2,172,American bison,0
SUN_PRAIRIE_120_R2,173,American bison,0
SUN_PRAIRIE_120_R2,174,American bison,0
SUN_PRAIRIE_120_R2,175,American bison,0
SUN_PRAIRIE_120_R2,176,American bison,0
SUN_PRAIRIE_120_R2,177,American bison,0
SUN_PRAIRIE_120_R2,178,American bison,0
SUN_PRAIRIE_120_R2,179,American bison,0
SUN_PRAIRIE_120_R2,180,American bison,0
SUN_PRAIRIE_120_R2,181,American bison,0
SUN_PRAIRIE_120_R2,182,American bison,0
SUN_PRAIRIE_120_R2,183,American bison,0
SUN_PRAIRIE_120_R2,184,American bison,0
SUN_PRAIRIE_120_R2,185,American bison,0
SUN_PRAIRIE_120_R2,186,American bison,0
SUN_PRAIRIE_120_R2,187,American bison,0
SUN_PRAIRIE_120_R2,188,American bison,0
SUN_PRAIRIE_120_R2,189,American bison,0
SUN_PRAIRIE_120_R2,190,American bison,0
SUN_PRAIRIE_120_R2,191,American bison,0
SUN_PRAIRIE_120_R2,192,American bison,0
SUN_PRAIRIE_120_R2,193,American bison,0
SUN_PRAIRIE_120_R2,194,American bison,0
SUN_PRAIRIE_120_R2,195,American bison,0
SUN_PRAIRIE_120_R2,196,American bison,0
SUN_PRAIRIE_120_R2,197,American bison,0
SUN_PRAIRIE_120_R2,198,American bison,0
SUN_PRAIRIE_120_R2,199,American bison,0
SUN_PRAIRIE_120_R2,200,American bison,0
SUN_PRAIRIE_120_R2,201,American bison,0
SUN_PRAIRIE_120_R2,202,American bison,0
SUN_PRAIRIE_120_R2,203,American bison,0
SUN_PRAIRIE_120_R2,204,American bison,0
SUN_PRAIRIE_120_R2,205,American bison,0
SUN_PRAIRIE_120_R2,206,American bison,0
SUN_PRAIRIE_120_R2,207,American bison,0
SUN_PRAIRIE_120_R2,208,American bison,0
SUN_PRAIRIE_120_R2,209,American bison,0
SUN_PRAIRIE_13_R1,145,American bison,0
SUN_PRAIRIE_13_R1,146,American bison,0
SUN_PRAIRIE_13_R1,147,American bison,0
SUN_PRAIRIE_13_R1,148,American bison,0
SUN_PRAIRIE_13_R1,149,American bison,0
SUN_PRAIRIE_13_R1,150,American bison,0
SUN_PRAIRIE_13_R1,151,American bison,0
SUN_PRAIRIE_13_R1,152,American bison,0
SUN_PRAIRIE_13_R1,153,American bison,0
SUN_PRAIRIE_13_R1,154,American bison,0
SUN_PRAIRIE_13_R1,155,American bison,0
SUN_PRAIRIE_13_R1,156,American bison,0
SUN_PRAIRIE_13_R1,157,American bison,0
SUN_PRAIRIE_13_R1,158,American bison,0
SUN_PRAIRIE_13_R1,159,American bison,0
SUN_PRAIRIE_13_R1,160,American bison,0
SUN_PRAIRIE_13_R1,161,American bison,0
SUN_PRAIRIE_13_R1,162,American bison,0
SUN_PRAIRIE_13_R1,163,American bison,0
SUN_PRAIRIE_13_R1,164,American bison,0
SUN_PRAIRIE_13_R1,165,American bison,0
SUN_PRAIRIE_13_R1,166,American bison,0
SUN_PRAIRIE_13_R1,167,American bison,0
SUN_PRAIRIE_13_R1,168,American bison,0
SUN_PRAIRIE_13_R2,170,American bison,0
SUN_PRAIRIE_13_R2,171,American bison,0
SUN_PRAIRIE_13_R2,172,American bison,0
SUN_PRAIRIE_13_R2,173,American bison,0
SUN_PRAIRIE_13_R2,174,American bison,0
SUN_PRAIRIE_13_R2,175,American bison,0
SUN_PRAIRIE_13_R2,176,American bison,0
SUN_PRAIRIE_13_R2,177,American bison,0
SUN_PRAIRIE_13_R2,178,American bison,0
SUN_PRAIRIE_13_R2,179,American bison,0
SUN_PRAIRIE_13_R2,180,American bison,0
SUN_PRAIRIE_13_R2,181,American bison,0
SUN_PRAIRIE_13_R2,182,American bison,0
SUN_PRAIRIE_13_R2,183,American bison,0
SUN_PRAIRIE_13_R2,184,American bison,0
SUN_PRAIRIE_13_R2,185,American bison,0
SUN_PRAIRIE_13_R2,186,American bison,0
SUN_PRAIRIE_13_R2,187,American bison,0
SUN_PRAIRIE_13_R2,188,American bison,0
SUN_PRAIRIE_13_R2,189,American bison,0
SUN_PRAIRIE_13_R2,190,American bison,0
SUN_PRAIRIE_13_R2,191,American bison,0
SUN_PRAIRIE_13_R2,192,American bison,0
SUN_PRAIRIE_13_R2,193,American bison,0
SUN_PRAIRIE_13_R2,194,American bison,0
SUN_PRAIRIE_13_R2,195,American bison,0
SUN_PRAIRIE_13_R2,196,American bison,0
SUN_PRAIRIE_13_R2,197,American bison,0
SUN_PRAIRIE_13_R2,198,American bison,0
SUN_PRAIRIE_13_R2,199,American bison,0
SUN_PRAIRIE_13_R2,200,American bison,0
SUN_PRAIRIE_13_R2,201,American bison,0
SUN_PRAIRIE_13_R2,202,American bison,0
SUN_PRAIRIE_13_R2,203,American bison,0
SUN_PRAIRIE_14_R1,144,American bison,0
SUN_PRAIRIE_14_R1,145,American bison,0
SUN_PRAIRIE_14_R1,146,American bison,0
SUN_PRAIRIE_14_R1,147,American bison,0
SUN_PRAIRIE_14_R1,148,American bison,0
SUN_PRAIRIE_14_R1,149,American bison,0
SUN_PRAIRIE_14_R1,150,American bison,0
SUN_PRAIRIE_14_R1,151,American bison,0
SUN_PRAIRIE_14_R1,152,American bison,0
SUN_PRAIRIE_14_R1,153,American bison,0
SUN_PRAIRIE_14_R1,154,American bison,0
SUN_PRAIRIE_14_R1,155,American bison,0
SUN_PRAIRIE_14_R1,156,American bison,0
SUN_PRAIRIE_14_R1,157,American bison,0
SUN_PRAIRIE_14_R1,158,American bison,0
SUN_PRAIRIE_14_R1,159,American bison,0
SUN_PRAIRIE_14_R1,160,American bison,0
SUN_PRAIRIE_14_R1,161,American bison,0
SUN_PRAIRIE_14_R1,162,American bison,0
SUN_PRAIRIE_14_R1,163,American bison,0
SUN_PRAIRIE_14_R1,164,American bison,0
SUN_PRAIRIE_14_R1,165,American bison,0
SUN_PRAIRIE_14_R1,166,American bison,0
SUN_PRAIRIE_14_R1,167,American bison,4.29974843423184
SUN_PRAIRIE_14_R1,168,American bison,0
SUN_PRAIRIE_14_R1,169,American bison,145.02029935544786
SUN_PRAIRIE_14_R1,170,American bison,0
SUN_PRAIRIE_14_R1,171,American bison,0
SUN_PRAIRIE_14_R2,170,American bison,0
SUN_PRAIRIE_14_R2,171,American bison,0
SUN_PRAIRIE_14_R2,172,American bison,0
SUN_PRAIRIE_14_R2,173,American bison,0
SUN_PRAIRIE_14_R2,174,American bison,0
SUN_PRAIRIE_14_R2,175,American bison,0
SUN_PRAIRIE_14_R2,176,American bison,0
SUN_PRAIRIE_14_R2,177,American bison,0
SUN_PRAIRIE_14_R2,178,American bison,0
SUN_PRAIRIE_14_R2,179,American bison,0
SUN_PRAIRIE_14_R2,180,American bison,0
SUN_PRAIRIE_14_R2,181,American bison,0
SUN_PRAIRIE_14_R2,182,American bison,0
SUN_PRAIRIE_14_R2,183,American bison,0
SUN_PRAIRIE_14_R2,184,American bison,0
SUN_PRAIRIE_14_R2,185,American bison,0
SUN_PRAIRIE_14_R2,186,American bison,0
SUN_PRAIRIE_14_R2,187,American bison,0
SUN_PRAIRIE_14_R2,188,American bison,0
SUN_PRAIRIE_14_R2,189,American bison,0
SUN_PRAIRIE_14_R2,190,American bison,0
SUN_PRAIRIE_14_R2,191,American bison,0
SUN_PRAIRIE_14_R2,192,American bison,0
SUN_PRAIRIE_14_R2,193,American bison,0
SUN_PRAIRIE_14_R2,194,American bison,0
SUN_PRAIRIE_14_R2,195,American bison,0
SUN_PRAIRIE_14_R2,196,American bison,0
SUN_PRAIRIE_14_R2,197,American bison,0
SUN_PRAIRIE_14_R2,198,American bison,0
SUN_PRAIRIE_14_R2,199,American bison,0
SUN_PRAIRIE_14_R2,200,American bison,0
SUN_PRAIRIE_14_R2,201,American bison,0
SUN_PRAIRIE_14_R2,202,American bison,0
SUN_PRAIRIE_14_R2,203,American bison,0
SUN_PRAIRIE_18_R1,144,American bison,0
SUN_PRAIRIE_18_R1,145,American bison,0
SUN_PRAIRIE_18_R1,146,American bison,0
SUN_PRAIRIE_18_R1,147,American bison,0
SUN_PRAIRIE_18_R1,148,American bison,0
SUN_PRAIRIE_18_R1,149,American bison,0
SUN_PRAIRIE_18_R1,150,American bison,0
SUN_PRAIRIE_18_R1,151,American bison,0
SUN_PRAIRIE_18_R1,152,American bison,0
SUN_PRAIRIE_18_R1,153,American bison,0
SUN_PRAIRIE_18_R1,154,American bison,0
SUN_PRAIRIE_18_R1,155,American bison,0
SUN_PRAIRIE_18_R1,156,American bison,0
SUN_PRAIRIE_18_R1,157,American bison,0
SUN_PRAIRIE_18_R1,158,American bison,0
SUN_PRAIRIE_18_R1,159,American bison,0
SUN_PRAIRIE_18_R1,160,American bison,0
SUN_PRAIRIE_18_R1,161,American bison,0
SUN_PRAIRIE_18_R1,162,American bison,0
SUN_PRAIRIE_18_R1,163,American bison,0
SUN_PRAIRIE_18_R1,164,American bison,0
SUN_PRAIRIE_18_R1,165,American bison,0
SUN_PRAIRIE_18_R1,166,American bison,0
SUN_PRAIRIE_18_R1,167,American bison,0
SUN_PRAIRIE_18_R1,168,American bison,0
SUN_PRAIRIE_18_R2,170,American bison,0
SUN_PRAIRIE_18_R2,171,American bison,0
SUN_PRAIRIE_18_R2,172,American bison,0
SUN_PRAIRIE_18_R2,173,American bison,0
SUN_PRAIRIE_18_R2,174,American bison,0
SUN_PRAIRIE_18_R2,175,American bison,0
SUN_PRAIRIE_18_R2,176,American bison,0
SUN_PRAIRIE_18_R2,177,American bison,0
SUN_PRAIRIE_18_R2,178,American bison,0
SUN_PRAIRIE_18_R2,179,American bison,0
SUN_PRAIRIE_18_R2,180,American bison,0
SUN_PRAIRIE_18_R2,181,American bison,0
SUN_PRAIRIE_18_R2,182,American bison,0
SUN_PRAIRIE_18_R2,183,American bison,0
SUN_PRAIRIE_18_R2,184,American bison,0
SUN_PRAIRIE_18_R2,185,American bison,0
SUN_PRAIRIE_18_R2,186,American bison,0
SUN_PRAIRIE_18_R2,187,American bison,0
SUN_PRAIRIE_18_R2,188,American bison,0
SUN_PRAIRIE_18_R2,189,American bison,0
SUN_PRAIRIE_18_R2,190,American bison,0
SUN_PRAIRIE_18_R2,191,American bison,0
SUN_PRAIRIE_18_R2,192,American bison,0
SUN_PRAIRIE_18_R2,193,American bison,0
SUN_PRAIRIE_18_R2,194,American bison,0
SUN_PRAIRIE_18_R2,195,American bison,0
SUN_PRAIRIE_18_R2,196,American bison,0
SUN_PRAIRIE_18_R2,197,American bison,0
SUN_PRAIRIE_18_R2,198,American bison,0
SUN_PRAIRIE_18_R2,199,American bison,0
SUN_PRAIRIE_18_R2,200,American bison,0
SUN_PRAIRIE_18_R2,201,American bison,0
SUN_PRAIRIE_18_R2,202,American bison,0
SUN_PRAIRIE_18_R2,203,American bison,0
SUN_PRAIRIE_19_R1,144,American bison,0
SUN_PRAIRIE_19_R1,145,American bison,0
SUN_PRAIRIE_19_R1,146,American bison,0
SUN_PRAIRIE_19_R1,147,American bison,0
SUN_PRAIRIE_19_R1,148,American bison,0
SUN_PRAIRIE_19_R1,149,American bison,0
SUN_PRAIRIE_19_R1,150,American bison,0
SUN_PRAIRIE_19_R1,151,American bison,0
SUN_PRAIRIE_19_R1,152,American bison,0
SUN_PRAIRIE_19_R1,153,American bison,0
SUN_PRAIRIE_19_R1,154,American bison,0
SUN_PRAIRIE_19_R1,155,American bison,0
SUN_PRAIRIE_19_R1,156,American bison,0
SUN_PRAIRIE_19_R1,157,American bison,0
SUN_PRAIRIE_19_R1,158,American bison,0
SUN_PRAIRIE_19_R1,159,American bison,0
SUN_PRAIRIE_19_R1,160,American bison,0
SUN_PRAIRIE_19_R1,161,American bison,0
SUN_PRAIRIE_19_R1,162,American bison,0
SUN_PRAIRIE_19_R1,163,American bison,0
SUN_PRAIRIE_19_R1,164,American bison,0
SUN_PRAIRIE_19_R1,165,American bison,0
SUN_PRAIRIE_19_R1,166,American bison,0
SUN_PRAIRIE_19_R1,167,American bison,0
SUN_PRAIRIE_19_R1,168,American bison,0
SUN_PRAIRIE_19_R2,170,American bison,0
SUN_PRAIRIE_19_R2,171,American bison,0
SUN_PRAIRIE_19_R2,172,American bison,0
SUN_PRAIRIE_19_R2,173,American bison,0
SUN_PRAIRIE_19_R2,174,American bison,0
SUN_PRAIRIE_19_R2,175,American bison,0
SUN_PRAIRIE_19_R2,176,American bison,0
SUN_PRAIRIE_19_R2,177,American bison,0
SUN_PRAIRIE_19_R2,178,American bison,0
SUN_PRAIRIE_19_R2,179,American bison,0
SUN_PRAIRIE_19_R2,180,American bison,0
SUN_PRAIRIE_19_R2,181,American bison,0
SUN_PRAIRIE_19_R2,182,American bison,0
SUN_PRAIRIE_19_R2,183,American bison,0
SUN_PRAIRIE_19_R2,184,American bison,0
SUN_PRAIRIE_19_R2,185,American bison,0
SUN_PRAIRIE_19_R2,186,American bison,0
SUN_PRAIRIE_19_R2,187,American bison,0
SUN_PRAIRIE_19_R2,188,American bison,0
SUN_PRAIRIE_19_R2,189,American bison,0
SUN_PRAIRIE_19_R2,190,American bison,0
SUN_PRAIRIE_19_R2,191,American bison,0
SUN_PRAIRIE_19_R2,192,American bison,0
SUN_PRAIRIE_19_R2,193,American bison,0
SUN_PRAIRIE_19_R2,194,American bison,0
SUN_PRAIRIE_19_R2,195,American bison,0
SUN_PRAIRIE_19_R2,196,American bison,0
SUN_PRAIRIE_19_R2,197,American bison,0
SUN_PRAIRIE_19_R2,198,American bison,0
SUN_PRAIRIE_19_R2,199,American bison,0
SUN_PRAIRIE_19_R2,200,American bison,0
SUN_PRAIRIE_19_R2,201,American bison,0
SUN_PRAIRIE_19_R2,202,American bison,0
SUN_PRAIRIE_19_R2,203,American bison,0
SUN_PRAIRIE_23_R1,144,American bison,0
SUN_PRAIRIE_23_R1,145,American bison,0
SUN_PRAIRIE_23_R1,146,American bison,0
SUN_PRAIRIE_23_R1,147,American bison,0
SUN_PRAIRIE_23_R1,148,American bison,0
SUN_PRAIRIE_23_R1,149,American bison,0
SUN_PRAIRIE_23_R1,150,American bison,0
SUN_PRAIRIE_23_R1,151,American bison,0
SUN_PRAIRIE_23_R1,152,American bison,0
SUN_PRAIRIE_23_R1,153,American bison,0
SUN_PRAIRIE_23_R1,154,American bison,0
SUN_PRAIRIE_23_R1,155,American bison,0
SUN_PRAIRIE_23_R1,156,American bison,0
SUN_PRAIRIE_23_R1,157,American bison,0
SUN_PRAIRIE_23_R1,158,American bison,0
SUN_PRAIRIE_23_R1,159,American bison,0
SUN_PRAIRIE_23_R1,160,American bison,0
SUN_PRAIRIE_23_R1,161,American bison,0
SUN_PRAIRIE_23_R1,162,American bison,0
SUN_PRAIRIE_23_R1,163,American bison,0
SUN_PRAIRIE_23_R1,164,American bison,0
SUN_PRAIRIE_23_R1,165,American bison,0
SUN_PRAIRIE_23_R1,166,American bison,0
SUN_PRAIRIE_23_R1,167,American bison,0
SUN_PRAIRIE_23_R1,168,American bison,0
SUN_PRAIRIE_23_R2,170,American bison,0
SUN_PRAIRIE_23_R2,171,American bison,0
SUN_PRAIRIE_23_R2,172,American bison,0
SUN_PRAIRIE_23_R2,173,American bison,0
SUN_PRAIRIE_23_R2,174,American bison,0
SUN_PRAIRIE_23_R2,175,American bison,0
SUN_PRAIRIE_23_R2,176,American bison,0
SUN_PRAIRIE_23_R2,177,American bison,0
SUN_PRAIRIE_23_R2,178,American bison,0
SUN_PRAIRIE_23_R2,179,American bison,0
SUN_PRAIRIE_23_R2,180,American bison,0
SUN_PRAIRIE_23_R2,181,American bison,0
SUN_PRAIRIE_23_R2,182,American bison,0
SUN_PRAIRIE_23_R2,183,American bison,0
SUN_PRAIRIE_23_R2,184,American bison,0
SUN_PRAIRIE_23_R2,185,American bison,0
SUN_PRAIRIE_23_R2,186,American bison,0
SUN_PRAIRIE_23_R2,187,American bison,0
SUN_PRAIRIE_23_R2,188,American bison,0
SUN_PRAIRIE_23_R2,189,American bison,0
SUN_PRAIRIE_23_R2,190,American bison,0
SUN_PRAIRIE_23_R2,191,American bison,0
SUN_PRAIRIE_23_R2,192,American bison,0
SUN_PRAIRIE_23_R2,193,American bison,0
SUN_PRAIRIE_23_R2,194,American bison,0
SUN_PRAIRIE_23_R2,195,American bison,0
SUN_PRAIRIE_23_R2,196,American bison,0
SUN_PRAIRIE_23_R2,197,American bison,0
SUN_PRAIRIE_23_R2,198,American bison,0
SUN_PRAIRIE_23_R2,199,American bison,0
SUN_PRAIRIE_23_R2,200,American bison,0
SUN_PRAIRIE_23_R2,201,American bison,0
SUN_PRAIRIE_23_R2,202,American bison,0
SUN_PRAIRIE_23_R2,203,American bison,0
SUN_PRAIRIE_24_R1,144,American bison,0
SUN_PRAIRIE_24_R1,145,American bison,0
SUN_PRAIRIE_24_R1,146,American bison,0
SUN_PRAIRIE_24_R1,147,American bison,0
SUN_PRAIRIE_24_R1,148,American bison,0
SUN_PRAIRIE_24_R1,149,American bison,0
SUN_PRAIRIE_24_R1,150,American bison,0
SUN_PRAIRIE_24_R1,151,American bison,0
SUN_PRAIRIE_24_R1,152,American bison,0
SUN_PRAIRIE_24_R1,153,American bison,0
SUN_PRAIRIE_24_R1,154,American bison,0
SUN_PRAIRIE_24_R1,155,American bison,0
SUN_PRAIRIE_24_R1,156,American bison,0
SUN_PRAIRIE_24_R1,157,American bison,0
SUN_PRAIRIE_24_R1,158,American bison,703.8070278631352
SUN_PRAIRIE_24_R1,159,American bison,0
SUN_PRAIRIE_24_R1,160,American bison,0
SUN_PRAIRIE_24_R1,161,American bison,0
SUN_PRAIRIE_24_R1,162,American bison,0
SUN_PRAIRIE_24_R1,163,American bison,0
SUN_PRAIRIE_24_R1,164,American bison,0
SUN_PRAIRIE_24_R1,165,American bison,0
SUN_PRAIRIE_24_R1,166,American bison,0
SUN_PRAIRIE_24_R1,167,American bison,0
SUN_PRAIRIE_24_R1,168,American bison,0
SUN_PRAIRIE_24_R2,170,American bison,0
SUN_PRAIRIE_24_R2,171,American bison,0
SUN_PRAIRIE_24_R2,172,American bison,0
SUN_PRAIRIE_24_R2,173,American bison,0
SUN_PRAIRIE_24_R2,174,American bison,0
SUN_PRAIRIE_24_R2,175,American bison,0
SUN_PRAIRIE_24_R2,176,American bison,0
SUN_PRAIRIE_24_R2,177,American bison,0
SUN_PRAIRIE_24_R2,178,American bison,0
SUN_PRAIRIE_24_R2,179,American bison,0
SUN_PRAIRIE_24_R2,180,American bison,0
SUN_PRAIRIE_24_R2,181,American bison,0
SUN_PRAIRIE_24_R2,182,American bison,0
SUN_PRAIRIE_24_R2,183,American bison,0
SUN_PRAIRIE_24_R2,184,American bison,0
SUN_PRAIRIE_24_R2,185,American bison,0
SUN_PRAIRIE_24_R2,186,American bison,0
SUN_PRAIRIE_24_R2,187,American bison,0
SUN_PRAIRIE_24_R2,188,American bison,0
SUN_PRAIRIE_24_R2,189,American bison,0
SUN_PRAIRIE_24_R2,190,American bison,0
SUN_PRAIRIE_24_R2,191,American bison,0
SUN_PRAIRIE_24_R2,192,American bison,0
SUN_PRAIRIE_24_R2,193,American bison,0
SUN_PRAIRIE_24_R2,194,American bison,0
SUN_PRAIRIE_24_R2,195,American bison,0
SUN_PRAIRIE_24_R2,196,American bison,0
SUN_PRAIRIE_24_R2,197,American bison,0
SUN_PRAIRIE_24_R2,198,American bison,0
SUN_PRAIRIE_24_R2,199,American bison,0
SUN_PRAIRIE_24_R2,200,American bison,0
SUN_PRAIRIE_24_R2,201,American bison,0
SUN_PRAIRIE_24_R2,202,American bison,0
SUN_PRAIRIE_24_R2,203,American bison,0
SUN_PRAIRIE_25_R1,144,American bison,0
SUN_PRAIRIE_25_R1,145,American bison,0
SUN_PRAIRIE_25_R1,146,American bison,0
SUN_PRAIRIE_25_R1,147,American bison,0
SUN_PRAIRIE_25_R1,148,American bison,0
SUN_PRAIRIE_25_R1,149,American bison,0
SUN_PRAIRIE_25_R1,150,American bison,0
SUN_PRAIRIE_25_R1,151,American bison,0
SUN_PRAIRIE_25_R1,152,American bison,0
SUN_PRAIRIE_25_R1,153,American bison,0
SUN_PRAIRIE_25_R1,154,American bison,0
SUN_PRAIRIE_25_R1,155,American bison,0
SUN_PRAIRIE_25_R1,156,American bison,0
SUN_PRAIRIE_25_R1,157,American bison,0
SUN_PRAIRIE_25_R1,158,American bison,60.64227324843702
SUN_PRAIRIE_25_R1,159,American bison,0
SUN_PRAIRIE_25_R1,160,American bison,0
SUN_PRAIRIE_25_R1,161,American bison,0
SUN_PRAIRIE_25_R1,162,American bison,0
SUN_PRAIRIE_25_R1,163,American bison,0
SUN_PRAIRIE_25_R1,164,American bison,0
SUN_PRAIRIE_25_R1,165,American bison,0
SUN_PRAIRIE_25_R1,166,American bison,0
SUN_PRAIRIE_25_R1,167,American bison,0
SUN_PRAIRIE_25_R1,168,American bison,0
SUN_PRAIRIE_25_R1,169,American bison,0
SUN_PRAIRIE_25_R1,170,American bison,0
SUN_PRAIRIE_25_R1,171,American bison,0
SUN_PRAIRIE_25_R1,172,American bison,0
SUN_PRAIRIE_25_R1,173,American bison,0
SUN_PRAIRIE_25_R1,174,American bison,0
SUN_PRAIRIE_25_R1,175,American bison,0
SUN_PRAIRIE_25_R1,176,American bison,0
SUN_PRAIRIE_25_R1,177,American bison,0
SUN_PRAIRIE_25_R1,178,American bison,0
SUN_PRAIRIE_25_R1,179,American bison,0
SUN_PRAIRIE_25_R1,180,American bison,0
SUN_PRAIRIE_25_R1,181,American bison,0
SUN_PRAIRIE_25_R1,182,American bison,0
SUN_PRAIRIE_25_R1,183,American bison,0
SUN_PRAIRIE_25_R1,184,American bison,0
SUN_PRAIRIE_25_R1,185,American bison,0
SUN_PRAIRIE_25_R1,186,American bison,0
SUN_PRAIRIE_25_R1,187,American bison,0
SUN_PRAIRIE_25_R1,188,American bison,0
SUN_PRAIRIE_25_R1,189,American bison,0
SUN_PRAIRIE_25_R1,190,American bison,0
SUN_PRAIRIE_25_R1,191,American bison,0
SUN_PRAIRIE_25_R1,192,American bison,0
SUN_PRAIRIE_25_R1,193,American bison,0
SUN_PRAIRIE_25_R1,194,American bison,0
SUN_PRAIRIE_25_R1,195,American bison,0
SUN_PRAIRIE_25_R1,196,American bison,0
SUN_PRAIRIE_25_R1,197,American bison,0
SUN_PRAIRIE_25_R1,198,American bison,0
SUN_PRAIRIE_25_R1,199,American bison,0
SUN_PRAIRIE_25_R1,200,American bison,0
SUN_PRAIRIE_25_R1,201,American bison,0
SUN_PRAIRIE_25_R1,202,American bison,0
SUN_PRAIRIE_25_R1,203,American bison,0
SUN_PRAIRIE_26_R1,144,American bison,0
SUN_PRAIRIE_26_R1,145,American bison,0
SUN_PRAIRIE_26_R1,146,American bison,0
SUN_PRAIRIE_26_R1,147,American bison,0
SUN_PRAIRIE_26_R1,148,American bison,0
SUN_PRAIRIE_26_R1,149,American bison,0
SUN_PRAIRIE_26_R1,150,American bison,0
SUN_PRAIRIE_26_R1,151,American bison,0
SUN_PRAIRIE_26_R1,152,American bison,0
SUN_PRAIRIE_26_R1,153,American bison,0
SUN_PRAIRIE_26_R1,154,American bison,0
SUN_PRAIRIE_26_R1,155,American bison,0
SUN_PRAIRIE_26_R1,156,American bison,0.5325853101167702
SUN_PRAIRIE_26_R1,157,American bison,0
SUN_PRAIRIE_26_R1,158,American bison,0
SUN_PRAIRIE_26_R1,159,American bison,0.5325853101167702
SUN_PRAIRIE_26_R1,160,American bison,0
SUN_PRAIRIE_26_R1,161,American bison,0
SUN_PRAIRIE_26_R1,162,American bison,0
SUN_PRAIRIE_26_R1,163,American bison,0
SUN_PRAIRIE_26_R1,164,American bison,0
SUN_PRAIRIE_26_R1,165,American bison,0
SUN_PRAIRIE_26_R1,166,American bison,0
SUN_PRAIRIE_26_R1,167,American bison,0
SUN_PRAIRIE_26_R1,168,American bison,0
SUN_PRAIRIE_26_R2,170,American bison,0
SUN_PRAIRIE_26_R2,171,American bison,0
SUN_PRAIRIE_26_R2,172,American bison,0
SUN_PRAIRIE_26_R2,173,American bison,0
SUN_PRAIRIE_26_R2,174,American bison,0
